DATE,TICKER,rate,CPct_Chg
1996-06-11,DTB3,5.13,0.00020357142857142856
1996-06-12,DTB3,5.12,0.00020317460317460318
1996-06-13,DTB3,5.1,0.00020238095238095236
1996-06-14,DTB3,5.07,0.0002011904761904762
1996-06-17,DTB3,5.05,0.0002003968253968254
1996-06-18,DTB3,5.07,0.0002011904761904762
1996-06-19,DTB3,5.09,0.00020198412698412699
1996-06-20,DTB3,5.12,0.00020317460317460318
1996-06-21,DTB3,5.12,0.00020317460317460318
1996-06-24,DTB3,5.13,0.00020357142857142856
1996-06-25,DTB3,5.1,0.00020238095238095236
1996-06-26,DTB3,5.1,0.00020238095238095236
1996-06-27,DTB3,5.06,0.0002007936507936508
1996-06-28,DTB3,5.04,0.0002
1996-07-01,DTB3,5.08,0.00020158730158730158
1996-07-02,DTB3,5.18,0.00020555555555555556
1996-07-03,DTB3,5.1,0.00020238095238095236
1996-07-04,DTB3,,
1996-07-05,DTB3,5.16,0.00020476190476190477
1996-07-08,DTB3,5.16,0.00020476190476190477
1996-07-09,DTB3,5.2,0.00020634920634920637
1996-07-10,DTB3,5.15,0.0002043650793650794
1996-07-11,DTB3,5.12,0.00020317460317460318
1996-07-12,DTB3,5.14,0.00020396825396825393
1996-07-15,DTB3,5.15,0.0002043650793650794
1996-07-16,DTB3,5.13,0.00020357142857142856
1996-07-17,DTB3,5.12,0.00020317460317460318
1996-07-18,DTB3,5.11,0.0002027777777777778
1996-07-19,DTB3,5.14,0.00020396825396825393
1996-07-22,DTB3,5.15,0.0002043650793650794
1996-07-23,DTB3,5.16,0.00020476190476190477
1996-07-24,DTB3,5.17,0.00020515873015873015
1996-07-25,DTB3,5.15,0.0002043650793650794
1996-07-26,DTB3,5.15,0.0002043650793650794
1996-07-29,DTB3,5.21,0.00020674603174603175
1996-07-30,DTB3,5.2,0.00020634920634920637
1996-07-31,DTB3,5.18,0.00020555555555555556
1996-08-01,DTB3,5.11,0.0002027777777777778
1996-08-02,DTB3,5.07,0.0002011904761904762
1996-08-05,DTB3,5.05,0.0002003968253968254
1996-08-06,DTB3,5.05,0.0002003968253968254
1996-08-07,DTB3,5.04,0.0002
1996-08-08,DTB3,5.01,0.0001988095238095238
1996-08-09,DTB3,5.01,0.0001988095238095238
1996-08-12,DTB3,5.01,0.0001988095238095238
1996-08-13,DTB3,5.03,0.00019960317460317463
1996-08-14,DTB3,5.02,0.0001992063492063492
1996-08-15,DTB3,5.05,0.0002003968253968254
1996-08-16,DTB3,5.04,0.0002
1996-08-19,DTB3,5.05,0.0002003968253968254
1996-08-20,DTB3,5.04,0.0002
1996-08-21,DTB3,5.01,0.0001988095238095238
1996-08-22,DTB3,5.0,0.0001984126984126984
1996-08-23,DTB3,5.01,0.0001988095238095238
1996-08-26,DTB3,5.06,0.0002007936507936508
1996-08-27,DTB3,5.06,0.0002007936507936508
1996-08-28,DTB3,5.06,0.0002007936507936508
1996-08-29,DTB3,5.1,0.00020238095238095236
1996-08-30,DTB3,5.15,0.0002043650793650794
1996-09-02,DTB3,,
1996-09-03,DTB3,5.17,0.00020515873015873015
1996-09-04,DTB3,5.18,0.00020555555555555556
1996-09-05,DTB3,5.2,0.00020634920634920637
1996-09-06,DTB3,5.19,0.00020595238095238096
1996-09-09,DTB3,5.13,0.00020357142857142856
1996-09-10,DTB3,5.15,0.0002043650793650794
1996-09-11,DTB3,5.17,0.00020515873015873015
1996-09-12,DTB3,5.14,0.00020396825396825393
1996-09-13,DTB3,5.07,0.0002011904761904762
1996-09-16,DTB3,5.05,0.0002003968253968254
1996-09-17,DTB3,5.17,0.00020515873015873015
1996-09-18,DTB3,5.14,0.00020396825396825393
1996-09-19,DTB3,5.11,0.0002027777777777778
1996-09-20,DTB3,5.15,0.0002043650793650794
1996-09-23,DTB3,5.15,0.0002043650793650794
1996-09-24,DTB3,5.03,0.00019960317460317463
1996-09-25,DTB3,4.94,0.00019603174603174606
1996-09-26,DTB3,4.87,0.00019325396825396824
1996-09-27,DTB3,4.91,0.00019484126984126987
1996-09-30,DTB3,4.91,0.00019484126984126987
1996-10-01,DTB3,4.97,0.0001972222222222222
1996-10-02,DTB3,4.9,0.00019444444444444446
1996-10-03,DTB3,4.91,0.00019484126984126987
1996-10-04,DTB3,4.88,0.00019365079365079365
1996-10-07,DTB3,4.93,0.00019563492063492062
1996-10-08,DTB3,4.99,0.000198015873015873
1996-10-09,DTB3,4.99,0.000198015873015873
1996-10-10,DTB3,5.01,0.0001988095238095238
1996-10-11,DTB3,5.0,0.0001984126984126984
1996-10-14,DTB3,,
1996-10-15,DTB3,5.03,0.00019960317460317463
1996-10-16,DTB3,5.01,0.0001988095238095238
1996-10-17,DTB3,4.98,0.00019761904761904763
1996-10-18,DTB3,4.98,0.00019761904761904763
1996-10-21,DTB3,4.99,0.000198015873015873
1996-10-22,DTB3,5.02,0.0001992063492063492
1996-10-23,DTB3,5.0,0.0001984126984126984
1996-10-24,DTB3,5.0,0.0001984126984126984
1996-10-25,DTB3,5.0,0.0001984126984126984
1996-10-28,DTB3,5.05,0.0002003968253968254
1996-10-29,DTB3,5.01,0.0001988095238095238
1996-10-30,DTB3,5.01,0.0001988095238095238
1996-10-31,DTB3,5.03,0.00019960317460317463
1996-11-01,DTB3,5.03,0.00019960317460317463
1996-11-04,DTB3,5.02,0.0001992063492063492
1996-11-05,DTB3,5.03,0.00019960317460317463
1996-11-06,DTB3,5.03,0.00019960317460317463
1996-11-07,DTB3,5.02,0.0001992063492063492
1996-11-08,DTB3,5.04,0.0002
1996-11-11,DTB3,,
1996-11-12,DTB3,5.04,0.0002
1996-11-13,DTB3,5.03,0.00019960317460317463
1996-11-14,DTB3,5.03,0.00019960317460317463
1996-11-15,DTB3,5.02,0.0001992063492063492
1996-11-18,DTB3,5.03,0.00019960317460317463
1996-11-19,DTB3,5.03,0.00019960317460317463
1996-11-20,DTB3,5.03,0.00019960317460317463
1996-11-21,DTB3,5.04,0.0002
1996-11-22,DTB3,5.04,0.0002
1996-11-25,DTB3,5.03,0.00019960317460317463
1996-11-26,DTB3,5.03,0.00019960317460317463
1996-11-27,DTB3,5.02,0.0001992063492063492
1996-11-28,DTB3,,
1996-11-29,DTB3,5.0,0.0001984126984126984
1996-12-02,DTB3,4.95,0.00019642857142857144
1996-12-03,DTB3,4.92,0.00019523809523809525
1996-12-04,DTB3,4.9,0.00019444444444444446
1996-12-05,DTB3,4.91,0.00019484126984126987
1996-12-06,DTB3,4.9,0.00019444444444444446
1996-12-09,DTB3,4.86,0.00019285714285714286
1996-12-10,DTB3,4.83,0.00019166666666666667
1996-12-11,DTB3,4.83,0.00019166666666666667
1996-12-12,DTB3,4.84,0.00019206349206349205
1996-12-13,DTB3,4.8,0.00019047619047619048
1996-12-16,DTB3,4.86,0.00019285714285714286
1996-12-17,DTB3,4.87,0.00019325396825396824
1996-12-18,DTB3,4.9,0.00019444444444444446
1996-12-19,DTB3,4.88,0.00019365079365079365
1996-12-20,DTB3,4.89,0.00019404761904761905
1996-12-23,DTB3,4.97,0.0001972222222222222
1996-12-24,DTB3,4.96,0.00019682539682539682
1996-12-25,DTB3,,
1996-12-26,DTB3,4.97,0.0001972222222222222
1996-12-27,DTB3,4.98,0.00019761904761904763
1996-12-30,DTB3,5.04,0.0002
1996-12-31,DTB3,5.07,0.0002011904761904762
1997-01-01,DTB3,,
1997-01-02,DTB3,5.05,0.0002003968253968254
1997-01-03,DTB3,5.04,0.0002
1997-01-06,DTB3,5.05,0.0002003968253968254
1997-01-07,DTB3,5.02,0.0001992063492063492
1997-01-08,DTB3,5.02,0.0001992063492063492
1997-01-09,DTB3,5.0,0.0001984126984126984
1997-01-10,DTB3,5.04,0.0002
1997-01-13,DTB3,5.04,0.0002
1997-01-14,DTB3,5.05,0.0002003968253968254
1997-01-15,DTB3,5.02,0.0001992063492063492
1997-01-16,DTB3,5.03,0.00019960317460317463
1997-01-17,DTB3,5.01,0.0001988095238095238
1997-01-20,DTB3,,
1997-01-21,DTB3,5.03,0.00019960317460317463
1997-01-22,DTB3,5.04,0.0002
1997-01-23,DTB3,5.04,0.0002
1997-01-24,DTB3,5.03,0.00019960317460317463
1997-01-27,DTB3,5.06,0.0002007936507936508
1997-01-28,DTB3,5.04,0.0002
1997-01-29,DTB3,5.04,0.0002
1997-01-30,DTB3,5.04,0.0002
1997-01-31,DTB3,5.02,0.0001992063492063492
1997-02-03,DTB3,4.98,0.00019761904761904763
1997-02-04,DTB3,4.97,0.0001972222222222222
1997-02-05,DTB3,5.0,0.0001984126984126984
1997-02-06,DTB3,5.01,0.0001988095238095238
1997-02-07,DTB3,5.01,0.0001988095238095238
1997-02-10,DTB3,5.01,0.0001988095238095238
1997-02-11,DTB3,5.01,0.0001988095238095238
1997-02-12,DTB3,5.02,0.0001992063492063492
1997-02-13,DTB3,5.0,0.0001984126984126984
1997-02-14,DTB3,4.97,0.0001972222222222222
1997-02-17,DTB3,,
1997-02-18,DTB3,4.98,0.00019761904761904763
1997-02-19,DTB3,4.98,0.00019761904761904763
1997-02-20,DTB3,4.97,0.0001972222222222222
1997-02-21,DTB3,4.96,0.00019682539682539682
1997-02-24,DTB3,4.99,0.000198015873015873
1997-02-25,DTB3,5.0,0.0001984126984126984
1997-02-26,DTB3,5.08,0.00020158730158730158
1997-02-27,DTB3,5.08,0.00020158730158730158
1997-02-28,DTB3,5.09,0.00020198412698412699
1997-03-03,DTB3,5.1,0.00020238095238095236
1997-03-04,DTB3,5.11,0.0002027777777777778
1997-03-05,DTB3,5.07,0.0002011904761904762
1997-03-06,DTB3,5.09,0.00020198412698412699
1997-03-07,DTB3,5.08,0.00020158730158730158
1997-03-10,DTB3,5.06,0.0002007936507936508
1997-03-11,DTB3,5.04,0.0002
1997-03-12,DTB3,5.07,0.0002011904761904762
1997-03-13,DTB3,5.12,0.00020317460317460318
1997-03-14,DTB3,5.1,0.00020238095238095236
1997-03-17,DTB3,5.13,0.00020357142857142856
1997-03-18,DTB3,5.11,0.0002027777777777778
1997-03-19,DTB3,5.15,0.0002043650793650794
1997-03-20,DTB3,5.2,0.00020634920634920637
1997-03-21,DTB3,5.26,0.00020873015873015873
1997-03-24,DTB3,5.25,0.00020833333333333332
1997-03-25,DTB3,5.29,0.00020992063492063494
1997-03-26,DTB3,5.21,0.00020674603174603175
1997-03-27,DTB3,5.23,0.00020753968253968256
1997-03-28,DTB3,,
1997-03-31,DTB3,5.21,0.00020674603174603175
1997-04-01,DTB3,5.18,0.00020555555555555556
1997-04-02,DTB3,5.16,0.00020476190476190477
1997-04-03,DTB3,5.13,0.00020357142857142856
1997-04-04,DTB3,5.15,0.0002043650793650794
1997-04-07,DTB3,5.15,0.0002043650793650794
1997-04-08,DTB3,5.11,0.0002027777777777778
1997-04-09,DTB3,5.1,0.00020238095238095236
1997-04-10,DTB3,5.15,0.0002043650793650794
1997-04-11,DTB3,5.17,0.00020515873015873015
1997-04-14,DTB3,5.17,0.00020515873015873015
1997-04-15,DTB3,5.17,0.00020515873015873015
1997-04-16,DTB3,5.15,0.0002043650793650794
1997-04-17,DTB3,5.15,0.0002043650793650794
1997-04-18,DTB3,5.15,0.0002043650793650794
1997-04-21,DTB3,5.15,0.0002043650793650794
1997-04-22,DTB3,5.22,0.00020714285714285713
1997-04-23,DTB3,5.23,0.00020753968253968256
1997-04-24,DTB3,5.18,0.00020555555555555556
1997-04-25,DTB3,5.17,0.00020515873015873015
1997-04-28,DTB3,5.19,0.00020595238095238096
1997-04-29,DTB3,5.2,0.00020634920634920637
1997-04-30,DTB3,5.14,0.00020396825396825393
1997-05-01,DTB3,5.1,0.00020238095238095236
1997-05-02,DTB3,5.1,0.00020238095238095236
1997-05-05,DTB3,5.05,0.0002003968253968254
1997-05-06,DTB3,5.07,0.0002011904761904762
1997-05-07,DTB3,5.08,0.00020158730158730158
1997-05-08,DTB3,5.07,0.0002011904761904762
1997-05-09,DTB3,5.05,0.0002003968253968254
1997-05-12,DTB3,5.04,0.0002
1997-05-13,DTB3,5.1,0.00020238095238095236
1997-05-14,DTB3,5.05,0.0002003968253968254
1997-05-15,DTB3,4.99,0.000198015873015873
1997-05-16,DTB3,5.06,0.0002007936507936508
1997-05-19,DTB3,5.16,0.00020476190476190477
1997-05-20,DTB3,5.25,0.00020833333333333332
1997-05-21,DTB3,4.99,0.000198015873015873
1997-05-22,DTB3,5.04,0.0002
1997-05-23,DTB3,5.04,0.0002
1997-05-26,DTB3,,
1997-05-27,DTB3,5.02,0.0001992063492063492
1997-05-28,DTB3,5.04,0.0002
1997-05-29,DTB3,4.89,0.00019404761904761905
1997-05-30,DTB3,4.82,0.00019126984126984127
1997-06-02,DTB3,4.79,0.00019007936507936508
1997-06-03,DTB3,4.92,0.00019523809523809525
1997-06-04,DTB3,4.96,0.00019682539682539682
1997-06-05,DTB3,4.97,0.0001972222222222222
1997-06-06,DTB3,4.93,0.00019563492063492062
1997-06-09,DTB3,4.92,0.00019523809523809525
1997-06-10,DTB3,4.92,0.00019523809523809525
1997-06-11,DTB3,4.85,0.00019246031746031743
1997-06-12,DTB3,4.84,0.00019206349206349205
1997-06-13,DTB3,4.86,0.00019285714285714286
1997-06-16,DTB3,4.85,0.00019246031746031743
1997-06-17,DTB3,4.92,0.00019523809523809525
1997-06-18,DTB3,4.9,0.00019444444444444446
1997-06-19,DTB3,4.95,0.00019642857142857144
1997-06-20,DTB3,4.94,0.00019603174603174606
1997-06-23,DTB3,5.04,0.0002
1997-06-24,DTB3,4.94,0.00019603174603174606
1997-06-25,DTB3,4.94,0.00019603174603174606
1997-06-26,DTB3,5.03,0.00019960317460317463
1997-06-27,DTB3,5.02,0.0001992063492063492
1997-06-30,DTB3,5.06,0.0002007936507936508
1997-07-01,DTB3,5.04,0.0002
1997-07-02,DTB3,5.06,0.0002007936507936508
1997-07-03,DTB3,5.01,0.0001988095238095238
1997-07-04,DTB3,,
1997-07-07,DTB3,4.96,0.00019682539682539682
1997-07-08,DTB3,4.99,0.000198015873015873
1997-07-09,DTB3,4.98,0.00019761904761904763
1997-07-10,DTB3,5.01,0.0001988095238095238
1997-07-11,DTB3,5.0,0.0001984126984126984
1997-07-14,DTB3,5.02,0.0001992063492063492
1997-07-15,DTB3,5.08,0.00020158730158730158
1997-07-16,DTB3,5.03,0.00019960317460317463
1997-07-17,DTB3,5.04,0.0002
1997-07-18,DTB3,5.1,0.00020238095238095236
1997-07-21,DTB3,5.13,0.00020357142857142856
1997-07-22,DTB3,5.04,0.0002
1997-07-23,DTB3,5.06,0.0002007936507936508
1997-07-24,DTB3,5.09,0.00020198412698412699
1997-07-25,DTB3,5.1,0.00020238095238095236
1997-07-28,DTB3,5.1,0.00020238095238095236
1997-07-29,DTB3,5.1,0.00020238095238095236
1997-07-30,DTB3,5.1,0.00020238095238095236
1997-07-31,DTB3,5.11,0.0002027777777777778
1997-08-01,DTB3,5.14,0.00020396825396825393
1997-08-04,DTB3,5.14,0.00020396825396825393
1997-08-05,DTB3,5.15,0.0002043650793650794
1997-08-06,DTB3,5.15,0.0002043650793650794
1997-08-07,DTB3,5.16,0.00020476190476190477
1997-08-08,DTB3,5.15,0.0002043650793650794
1997-08-11,DTB3,5.17,0.00020515873015873015
1997-08-12,DTB3,5.17,0.00020515873015873015
1997-08-13,DTB3,5.18,0.00020555555555555556
1997-08-14,DTB3,5.2,0.00020634920634920637
1997-08-15,DTB3,5.15,0.0002043650793650794
1997-08-18,DTB3,5.13,0.00020357142857142856
1997-08-19,DTB3,5.11,0.0002027777777777778
1997-08-20,DTB3,5.1,0.00020238095238095236
1997-08-21,DTB3,5.13,0.00020357142857142856
1997-08-22,DTB3,5.11,0.0002027777777777778
1997-08-25,DTB3,5.16,0.00020476190476190477
1997-08-26,DTB3,5.14,0.00020396825396825393
1997-08-27,DTB3,5.14,0.00020396825396825393
1997-08-28,DTB3,5.1,0.00020238095238095236
1997-08-29,DTB3,5.1,0.00020238095238095236
1997-09-01,DTB3,,
1997-09-02,DTB3,5.07,0.0002011904761904762
1997-09-03,DTB3,5.01,0.0001988095238095238
1997-09-04,DTB3,5.01,0.0001988095238095238
1997-09-05,DTB3,5.03,0.00019960317460317463
1997-09-08,DTB3,5.02,0.0001992063492063492
1997-09-09,DTB3,5.02,0.0001992063492063492
1997-09-10,DTB3,4.98,0.00019761904761904763
1997-09-11,DTB3,5.0,0.0001984126984126984
1997-09-12,DTB3,4.97,0.0001972222222222222
1997-09-15,DTB3,5.0,0.0001984126984126984
1997-09-16,DTB3,4.96,0.00019682539682539682
1997-09-17,DTB3,4.97,0.0001972222222222222
1997-09-18,DTB3,4.97,0.0001972222222222222
1997-09-19,DTB3,4.93,0.00019563492063492062
1997-09-22,DTB3,4.91,0.00019484126984126987
1997-09-23,DTB3,4.89,0.00019404761904761905
1997-09-24,DTB3,4.81,0.00019087301587301586
1997-09-25,DTB3,4.8,0.00019047619047619048
1997-09-26,DTB3,4.86,0.00019285714285714286
1997-09-29,DTB3,4.87,0.00019325396825396824
1997-09-30,DTB3,4.93,0.00019563492063492062
1997-10-01,DTB3,4.97,0.0001972222222222222
1997-10-02,DTB3,4.94,0.00019603174603174606
1997-10-03,DTB3,4.9,0.00019444444444444446
1997-10-06,DTB3,4.87,0.00019325396825396824
1997-10-07,DTB3,4.93,0.00019563492063492062
1997-10-08,DTB3,4.96,0.00019682539682539682
1997-10-09,DTB3,5.0,0.0001984126984126984
1997-10-10,DTB3,5.0,0.0001984126984126984
1997-10-13,DTB3,,
1997-10-14,DTB3,4.95,0.00019642857142857144
1997-10-15,DTB3,4.93,0.00019563492063492062
1997-10-16,DTB3,4.94,0.00019603174603174606
1997-10-17,DTB3,4.92,0.00019523809523809525
1997-10-20,DTB3,4.91,0.00019484126984126987
1997-10-21,DTB3,4.94,0.00019603174603174606
1997-10-22,DTB3,5.02,0.0001992063492063492
1997-10-23,DTB3,4.99,0.000198015873015873
1997-10-24,DTB3,5.01,0.0001988095238095238
1997-10-27,DTB3,4.96,0.00019682539682539682
1997-10-28,DTB3,5.11,0.0002027777777777778
1997-10-29,DTB3,5.05,0.0002003968253968254
1997-10-30,DTB3,5.03,0.00019960317460317463
1997-10-31,DTB3,5.07,0.0002011904761904762
1997-11-03,DTB3,5.11,0.0002027777777777778
1997-11-04,DTB3,5.11,0.0002027777777777778
1997-11-05,DTB3,5.13,0.00020357142857142856
1997-11-06,DTB3,5.17,0.00020515873015873015
1997-11-07,DTB3,5.17,0.00020515873015873015
1997-11-10,DTB3,5.21,0.00020674603174603175
1997-11-11,DTB3,,
1997-11-12,DTB3,5.16,0.00020476190476190477
1997-11-13,DTB3,5.13,0.00020357142857142856
1997-11-14,DTB3,5.13,0.00020357142857142856
1997-11-17,DTB3,5.18,0.00020555555555555556
1997-11-18,DTB3,5.17,0.00020515873015873015
1997-11-19,DTB3,5.14,0.00020396825396825393
1997-11-20,DTB3,5.14,0.00020396825396825393
1997-11-21,DTB3,5.11,0.0002027777777777778
1997-11-24,DTB3,5.16,0.00020476190476190477
1997-11-25,DTB3,5.16,0.00020476190476190477
1997-11-26,DTB3,5.12,0.00020317460317460318
1997-11-27,DTB3,,
1997-11-28,DTB3,5.08,0.00020158730158730158
1997-12-01,DTB3,5.1,0.00020238095238095236
1997-12-02,DTB3,5.12,0.00020317460317460318
1997-12-03,DTB3,5.12,0.00020317460317460318
1997-12-04,DTB3,5.13,0.00020357142857142856
1997-12-05,DTB3,5.16,0.00020476190476190477
1997-12-08,DTB3,5.2,0.00020634920634920637
1997-12-09,DTB3,5.13,0.00020357142857142856
1997-12-10,DTB3,5.07,0.0002011904761904762
1997-12-11,DTB3,5.06,0.0002007936507936508
1997-12-12,DTB3,5.05,0.0002003968253968254
1997-12-15,DTB3,5.1,0.00020238095238095236
1997-12-16,DTB3,5.09,0.00020198412698412699
1997-12-17,DTB3,5.11,0.0002027777777777778
1997-12-18,DTB3,5.1,0.00020238095238095236
1997-12-19,DTB3,5.19,0.00020595238095238096
1997-12-22,DTB3,5.3,0.00021031746031746032
1997-12-23,DTB3,5.31,0.0002107142857142857
1997-12-24,DTB3,5.24,0.00020793650793650794
1997-12-25,DTB3,,
1997-12-26,DTB3,5.21,0.00020674603174603175
1997-12-29,DTB3,5.26,0.00020873015873015873
1997-12-30,DTB3,5.3,0.00021031746031746032
1997-12-31,DTB3,5.22,0.00020714285714285713
1998-01-01,DTB3,,
1998-01-02,DTB3,5.18,0.00020555555555555556
1998-01-05,DTB3,5.09,0.00020198412698412699
1998-01-06,DTB3,5.08,0.00020158730158730158
1998-01-07,DTB3,5.09,0.00020198412698412699
1998-01-08,DTB3,5.0,0.0001984126984126984
1998-01-09,DTB3,4.92,0.00019523809523809525
1998-01-12,DTB3,4.91,0.00019484126984126987
1998-01-13,DTB3,5.03,0.00019960317460317463
1998-01-14,DTB3,5.04,0.0002
1998-01-15,DTB3,5.0,0.0001984126984126984
1998-01-16,DTB3,5.02,0.0001992063492063492
1998-01-19,DTB3,,
1998-01-20,DTB3,5.02,0.0001992063492063492
1998-01-21,DTB3,5.0,0.0001984126984126984
1998-01-22,DTB3,5.0,0.0001984126984126984
1998-01-23,DTB3,5.04,0.0002
1998-01-26,DTB3,5.01,0.0001988095238095238
1998-01-27,DTB3,5.1,0.00020238095238095236
1998-01-28,DTB3,5.09,0.00020198412698412699
1998-01-29,DTB3,5.06,0.0002007936507936508
1998-01-30,DTB3,5.06,0.0002007936507936508
1998-02-02,DTB3,5.1,0.00020238095238095236
1998-02-03,DTB3,5.12,0.00020317460317460318
1998-02-04,DTB3,4.98,0.00019761904761904763
1998-02-05,DTB3,5.01,0.0001988095238095238
1998-02-06,DTB3,5.04,0.0002
1998-02-09,DTB3,5.01,0.0001988095238095238
1998-02-10,DTB3,5.07,0.0002011904761904762
1998-02-11,DTB3,5.08,0.00020158730158730158
1998-02-12,DTB3,5.08,0.00020158730158730158
1998-02-13,DTB3,5.09,0.00020198412698412699
1998-02-16,DTB3,,
1998-02-17,DTB3,5.04,0.0002
1998-02-18,DTB3,5.06,0.0002007936507936508
1998-02-19,DTB3,5.07,0.0002011904761904762
1998-02-20,DTB3,5.08,0.00020158730158730158
1998-02-23,DTB3,5.12,0.00020317460317460318
1998-02-24,DTB3,5.13,0.00020357142857142856
1998-02-25,DTB3,5.17,0.00020515873015873015
1998-02-26,DTB3,5.2,0.00020634920634920637
1998-02-27,DTB3,5.18,0.00020555555555555556
1998-03-02,DTB3,5.18,0.00020555555555555556
1998-03-03,DTB3,5.09,0.00020198412698412699
1998-03-04,DTB3,5.05,0.0002003968253968254
1998-03-05,DTB3,5.04,0.0002
1998-03-06,DTB3,5.02,0.0001992063492063492
1998-03-09,DTB3,5.03,0.00019960317460317463
1998-03-10,DTB3,4.96,0.00019682539682539682
1998-03-11,DTB3,4.96,0.00019682539682539682
1998-03-12,DTB3,4.95,0.00019642857142857144
1998-03-13,DTB3,4.96,0.00019682539682539682
1998-03-16,DTB3,4.97,0.0001972222222222222
1998-03-17,DTB3,5.01,0.0001988095238095238
1998-03-18,DTB3,5.03,0.00019960317460317463
1998-03-19,DTB3,5.04,0.0002
1998-03-20,DTB3,5.05,0.0002003968253968254
1998-03-23,DTB3,5.02,0.0001992063492063492
1998-03-24,DTB3,5.03,0.00019960317460317463
1998-03-25,DTB3,5.04,0.0002
1998-03-26,DTB3,5.08,0.00020158730158730158
1998-03-27,DTB3,5.08,0.00020158730158730158
1998-03-30,DTB3,5.09,0.00020198412698412699
1998-03-31,DTB3,5.02,0.0001992063492063492
1998-04-01,DTB3,4.99,0.000198015873015873
1998-04-02,DTB3,4.97,0.0001972222222222222
1998-04-03,DTB3,4.95,0.00019642857142857144
1998-04-06,DTB3,4.97,0.0001972222222222222
1998-04-07,DTB3,4.94,0.00019603174603174606
1998-04-08,DTB3,4.93,0.00019563492063492062
1998-04-09,DTB3,4.94,0.00019603174603174606
1998-04-10,DTB3,,
1998-04-13,DTB3,5.05,0.0002003968253968254
1998-04-14,DTB3,5.02,0.0001992063492063492
1998-04-15,DTB3,4.95,0.00019642857142857144
1998-04-16,DTB3,4.91,0.00019484126984126987
1998-04-17,DTB3,4.92,0.00019523809523809525
1998-04-20,DTB3,4.91,0.00019484126984126987
1998-04-21,DTB3,4.94,0.00019603174603174606
1998-04-22,DTB3,4.96,0.00019682539682539682
1998-04-23,DTB3,4.96,0.00019682539682539682
1998-04-24,DTB3,4.95,0.00019642857142857144
1998-04-27,DTB3,4.94,0.00019603174603174606
1998-04-28,DTB3,4.93,0.00019563492063492062
1998-04-29,DTB3,4.94,0.00019603174603174606
1998-04-30,DTB3,4.87,0.00019325396825396824
1998-05-01,DTB3,4.89,0.00019404761904761905
1998-05-04,DTB3,4.91,0.00019484126984126987
1998-05-05,DTB3,4.98,0.00019761904761904763
1998-05-06,DTB3,4.98,0.00019761904761904763
1998-05-07,DTB3,4.98,0.00019761904761904763
1998-05-08,DTB3,5.0,0.0001984126984126984
1998-05-11,DTB3,5.0,0.0001984126984126984
1998-05-12,DTB3,4.99,0.000198015873015873
1998-05-13,DTB3,4.99,0.000198015873015873
1998-05-14,DTB3,5.04,0.0002
1998-05-15,DTB3,5.04,0.0002
1998-05-18,DTB3,5.05,0.0002003968253968254
1998-05-19,DTB3,5.09,0.00020198412698412699
1998-05-20,DTB3,5.07,0.0002011904761904762
1998-05-21,DTB3,5.1,0.00020238095238095236
1998-05-22,DTB3,5.08,0.00020158730158730158
1998-05-25,DTB3,,
1998-05-26,DTB3,5.0,0.0001984126984126984
1998-05-27,DTB3,4.96,0.00019682539682539682
1998-05-28,DTB3,4.93,0.00019563492063492062
1998-05-29,DTB3,4.89,0.00019404761904761905
1998-06-01,DTB3,4.85,0.00019246031746031743
1998-06-02,DTB3,4.95,0.00019642857142857144
1998-06-03,DTB3,5.0,0.0001984126984126984
1998-06-04,DTB3,4.98,0.00019761904761904763
1998-06-05,DTB3,4.98,0.00019761904761904763
1998-06-08,DTB3,5.0,0.0001984126984126984
1998-06-09,DTB3,5.03,0.00019960317460317463
1998-06-10,DTB3,5.01,0.0001988095238095238
1998-06-11,DTB3,4.97,0.0001972222222222222
1998-06-12,DTB3,4.99,0.000198015873015873
1998-06-15,DTB3,4.98,0.00019761904761904763
1998-06-16,DTB3,5.06,0.0002007936507936508
1998-06-17,DTB3,5.09,0.00020198412698412699
1998-06-18,DTB3,5.05,0.0002003968253968254
1998-06-19,DTB3,5.03,0.00019960317460317463
1998-06-22,DTB3,4.99,0.000198015873015873
1998-06-23,DTB3,4.97,0.0001972222222222222
1998-06-24,DTB3,4.91,0.00019484126984126987
1998-06-25,DTB3,4.89,0.00019404761904761905
1998-06-26,DTB3,4.87,0.00019325396825396824
1998-06-29,DTB3,4.89,0.00019404761904761905
1998-06-30,DTB3,4.97,0.0001972222222222222
1998-07-01,DTB3,4.96,0.00019682539682539682
1998-07-02,DTB3,4.94,0.00019603174603174606
1998-07-03,DTB3,,
1998-07-06,DTB3,4.93,0.00019563492063492062
1998-07-07,DTB3,4.95,0.00019642857142857144
1998-07-08,DTB3,4.96,0.00019682539682539682
1998-07-09,DTB3,4.94,0.00019603174603174606
1998-07-10,DTB3,4.93,0.00019563492063492062
1998-07-13,DTB3,4.96,0.00019682539682539682
1998-07-14,DTB3,5.02,0.0001992063492063492
1998-07-15,DTB3,5.01,0.0001988095238095238
1998-07-16,DTB3,5.03,0.00019960317460317463
1998-07-17,DTB3,5.01,0.0001988095238095238
1998-07-20,DTB3,5.0,0.0001984126984126984
1998-07-21,DTB3,4.96,0.00019682539682539682
1998-07-22,DTB3,4.94,0.00019603174603174606
1998-07-23,DTB3,4.96,0.00019682539682539682
1998-07-24,DTB3,4.95,0.00019642857142857144
1998-07-27,DTB3,4.96,0.00019682539682539682
